code,share_name,industry,sub_industry,rsi_comparison_market,rsi_comparison_sector,commodity,Current Price,Current Value,Next Week Prediction,Next Month Prediction,Z-Score,Overbought_Oversold,Overbought_Oversold_Value,SECTOR RSI 1M,SECTOR RSI 3M,SECTOR RSI 6M,MARKET RSI 1M,MARKET RSI 3M,MARKET RSI 6M
RBX.JO,Raubex Group Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,4250.0,4250.0,-0.07,0.13,-0.51,0.0,1.0,0.92,1.05,1.34,0.94,1.15,1.55
RCL.JO,RCL Foods Limited,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,910.0,910.0,-0.66,-0.69,-2.54,-0.03,0.97,0.9,0.8,0.91,0.93,0.87,1.11
REM.JO,Remgro Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,13925.0,13925.0,-0.31,-0.43,2.16,-0.01,0.99,0.98,0.97,0.83,1.01,1.06,1.02
RFG.JO,RFG Holdings Limited,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,1570.0,1570.0,-0.48,-0.33,1.59,-0.0,1.0,0.99,1.01,1.04,1.02,1.11,1.25
RLO.JO,Reunert Ltd,Industrials,Electronic and Electrical Equipment,%5EJ300.JO,STXFIN.JO,False,7413.0,7413.0,-0.03,-0.05,2.95,0.0,1.0,0.97,0.95,1.01,1.0,1.04,1.21
RMH.JO,RMB Holdings Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,42.0,42.0,-0.0,0.03,0.88,0.02,1.02,0.99,0.96,1.08,1.01,1.05,1.29
RNI.JO,Reinet Investments S.C.A,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,46377.0,46377.0,-0.08,-0.02,-1.05,0.02,1.02,0.97,0.87,0.82,1.0,0.96,1.02
RTO.JO,Rex Trueform Group Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,11.26,11.26,-0.74,-0.78,-0.32,-0.42,0.58,0.01,0.86,0.88,0.01,0.94,1.08
S32.JO,South32 Limited,Basic Materials,Industrial Metals and Mining,%5EJ300.JO,STXRES.JO,False,3506.0,3506.0,-0.48,-0.6,-0.33,-0.12,0.88,0.86,0.82,0.83,0.81,0.73,1.05
SAP.JO,Sappi Ltd,Basic Materials,Industrial Materials,%5EJ300.JO,STXRES.JO,False,4477.0,4477.0,-0.65,-0.8,-0.96,-0.03,0.97,0.89,0.84,0.82,0.84,0.75,1.05
SBK.JO,Standard Bank Group Ltd,Financials,Banks,%5EJ300.JO,STXFIN.JO,False,23416.0,23416.0,-0.06,-0.15,2.94,0.02,1.02,1.05,1.09,1.02,1.08,1.19,1.23
SBP.JO,Sabvest Capital Limited,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,7350.0,7350.0,-0.27,-0.22,1.19,0.0,1.0,0.93,0.96,0.94,0.96,1.05,1.14
SDO.JO,Stadio Holdings Limited,Consumer Discrescretionary,Consumer Services,%5EJ300.JO,STXFIN.JO,False,566.0,566.0,-0.43,-0.56,1.75,0.02,1.02,0.98,1.06,1.02,1.01,1.16,1.22
SEB.JO,Sebata Holdings Ltd,Technology,Software and Computer Services,%5EJ300.JO,STXFIN.JO,False,105.0,105.0,-0.93,-0.99,0.97,-0.07,0.93,0.99,0.59,0.5,1.01,0.65,0.69
SEP.JO,Sephaku Holdings Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,224.0,224.0,-0.8,-0.79,3.35,0.06,1.06,1.21,1.78,1.7,1.24,1.96,1.92
SFN.JO,Sasfin Holdings Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,2625.0,2625.0,-0.57,-0.59,-0.11,0.16,1.16,0.91,1.4,0.88,0.94,1.53,1.08
SHG.JO,Sea Harvest Group Ltd,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,808.0,808.0,-0.94,-0.99,-0.61,-0.01,0.99,0.94,0.92,0.85,0.96,1.0,1.05
SHP.JO,Shoprite Holdings Ltd,Consumer Staples,"Personal Care, Drug and Grocery Stores",%5EJ300.JO,STXFIN.JO,False,30648.0,30648.0,0.09,0.48,2.34,0.01,1.01,1.0,1.01,0.99,1.03,1.11,1.2
SLM.JO,Sanlam Limited,Financials,Life Insurance,%5EJ300.JO,STXFIN.JO,False,8476.0,8476.0,0.12,0.57,2.77,-0.01,0.99,1.0,0.99,1.07,1.03,1.09,1.27
SNT.JO,Santam Limited,Financials,Non-Life Insurance,%5EJ300.JO,STXFIN.JO,False,35380.0,35380.0,-0.14,-0.42,2.65,-0.0,1.0,1.0,1.03,1.06,1.03,1.13,1.26
SNV.JO,Santova Limited,Industrials,Industrial Transportation,%5EJ300.JO,STXFIN.JO,False,798.0,798.0,-0.21,-0.17,0.36,0.01,1.01,0.95,0.92,0.93,0.98,1.01,1.13
SOH.JO,South Ocean Holdings Ltd,Industrials,Electronic and Electrical Equipment,%5EJ300.JO,STXFIN.JO,False,270.0,270.0,0.03,0.05,1.28,0.1,1.1,1.08,1.64,198.83,1.11,1.8,203.7
SOL.JO,Sasol Limited,Basic Materials,Chemicals,%5EJ300.JO,STXFIN.JO,False,13665.0,13665.0,-0.77,-0.86,0.36,-0.01,0.99,0.94,0.9,0.83,0.97,0.98,1.03
SPG.JO,Super Group Ltd,Industrials,Industrial Transportation,%5EJ300.JO,STXFIN.JO,False,2605.0,2605.0,-0.57,-0.68,-1.32,-0.01,0.99,0.83,0.81,0.83,0.85,0.89,1.03
SPP.JO,The Spar Group Ltd,Consumer Staples,"Personal Care, Drug and Grocery Stores",%5EJ300.JO,STXFIN.JO,False,12600.0,12600.0,-0.57,-0.54,1.84,0.02,1.02,0.98,1.05,1.02,1.01,1.15,1.22
SSK.JO,Stefanutti Stck Hldgs Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,275.0,275.0,-0.74,-0.77,-0.34,0.05,1.05,0.85,2.13,2.08,0.87,2.34,2.31
SSU.JO,Southern Sun Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,620.0,620.0,-0.13,-0.38,0.77,0.04,1.04,0.99,0.99,1.08,1.01,1.09,1.29
SSW.JO,Sibanye Stillwater Ltd,Basic Materials,Precious Metals and Mining,%5EJ300.JO,STXRES.JO,False,1837.0,1837.0,-0.89,-0.81,-0.32,-0.05,0.95,0.93,0.82,0.76,0.87,0.73,0.98
SUI.JO,Sun International Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,3968.0,3968.0,-0.61,-0.59,1.45,0.01,1.01,1.02,0.96,0.87,1.05,1.05,1.07
SUR.JO,Spur Corporation Ltd,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,3450.0,3450.0,-0.13,-0.42,0.23,0.01,1.01,1.0,1.0,1.04,1.03,1.1,1.25
SYG.JO,Sygnia Limited,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,2020.0,2020.0,-0.11,-0.32,-0.56,-0.01,0.99,0.92,0.84,0.98,0.95,0.93,1.18
TBS.JO,Tiger Brands Ltd,Consumer Staples,Food Producers,%5EJ300.JO,STXFIN.JO,False,22491.0,22491.0,-0.57,-0.65,1.84,0.03,1.03,0.96,0.98,0.98,0.98,1.07,1.18
TCP.JO,Transaction Capital Ltd,Financials,Finance and Credit Services,%5EJ300.JO,STXFIN.JO,False,287.0,287.0,-0.94,-0.7,0.87,-0.02,0.98,0.95,1.01,0.27,0.98,1.11,0.45
TFG.JO,The Foschini Group Limited,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,13706.0,13706.0,-0.31,-0.41,1.84,0.01,1.01,0.96,1.14,1.09,0.99,1.25,1.29
TGA.JO,Thungela Resources Ltd,Energy,Oil Gas and Coal,%5EJ300.JO,STXFIN.JO,False,12500.0,12500.0,-0.48,-0.4,0.89,0.04,1.04,1.03,0.79,1.07,1.06,0.86,1.27
TKG.JO,Telkom SA SOC Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,2398.0,2398.0,-0.91,-1.18,1.22,0.0,1.0,1.0,0.85,0.72,1.02,0.94,0.92
TLM.JO,Telemaster Holdings Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,1.03,1.03,-0.66,-0.7,-1.69,-0.13,0.87,0.01,0.01,0.01,0.01,0.01,0.19
TMT.JO,Trematon Capital Inv Ltd,Financials,Closed end Investments,%5EJ300.JO,STXFIN.JO,False,217.0,217.0,-0.41,-0.33,-0.34,0.03,1.03,1.02,1.05,0.8,1.05,1.15,1.0
TPC.JO,Transpaco Ltd,Industrials,General Industrials,%5EJ300.JO,STXFIN.JO,False,3251.0,3251.0,-0.22,-0.25,-0.3,0.01,1.01,0.91,0.89,0.92,0.94,0.98,1.12
TRL.JO,Trellidor Hldgs Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,157.0,157.0,-0.83,-0.67,-2.18,-0.07,0.93,0.78,0.92,0.83,0.8,1.01,1.03
TRU.JO,Truworths Int Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,9591.0,9591.0,-0.07,-0.19,3.09,-0.01,0.99,1.03,1.01,1.08,1.05,1.11,1.28
TSG.JO,Tsogo Sun Limited,Consumer Discrescretionary,Travel and Leisure,%5EJ300.JO,STXFIN.JO,False,1150.0,1150.0,-0.43,-0.45,1.67,0.01,1.01,0.98,0.87,0.9,1.01,0.95,1.1
UPL.JO,Universal Partners Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,1610.0,1610.0,-0.48,-0.19,0.08,-0.08,0.92,0.69,0.64,58.47,0.71,0.7,60.03
VOD.JO,Vodacom Group Ltd,Telecommunications,Telecommunication Service Providers,%5EJ300.JO,STXFIN.JO,False,10510.0,10510.0,-0.46,-0.51,3.16,0.02,1.02,1.06,0.98,1.02,1.09,1.08,1.22
WBC.JO,We Buy Cars Hlds Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,2670.0,2670.0,-0.16,-0.17,0.85,0.0,1.0,0.99,1.02,,1.01,1.12,
WBO.JO,Wilson Bayly Hlm-Ovc Ltd,Industrials,Construction Materials,%5EJ300.JO,STXFIN.JO,False,18498.0,18498.0,0.06,0.44,1.22,0.04,1.04,0.98,1.07,1.22,1.01,1.17,1.42
WHL.JO,Woolworths Holdings Ltd,Consumer Discrescretionary,Retailers,%5EJ300.JO,STXFIN.JO,False,6478.0,6478.0,-0.28,-0.36,2.63,-0.01,0.99,1.03,0.93,0.84,1.06,1.02,1.03
WKF.JO,Workforce Holdings Ltd,Industrials,General Industrials,%5EJ300.JO,STXFIN.JO,False,125.0,125.0,-0.49,-0.48,-0.71,1.26,2.26,83.77,0.88,0.68,86.11,0.96,0.88
YRK.JO,York Timber Holdings Ltd,Basic Materials,Industrial Materials,%5EJ300.JO,STXRES.JO,False,210.0,210.0,-0.57,-0.65,-0.56,0.06,1.06,0.96,1.32,1.08,0.9,1.17,1.31
ZED.JO,Zeder Inv Ltd,Financials,Investment Banking and Brokerage Services,%5EJ300.JO,STXFIN.JO,False,198.0,198.0,0.05,0.22,2.27,0.02,1.02,1.0,1.0,1.18,1.03,1.1,1.39
ZZD.JO,Zeda Limited,Consumer Discrescretionary,Consumer Services,%5EJ300.JO,STXFIN.JO,False,1239.0,1239.0,-0.58,-0.7,1.04,0.0,1.0,1.0,0.93,0.94,1.02,1.02,1.14
